746762,70
747763,70
748764,69
749765,71
750767,69
751768,70
752769,70
753770,71
754771,77
755772,70
756774,71
757775,71
758776,70
759777,69
760778,72
761779,70
762780,71
763781,70
764781,72
765783,70
766784,1623
767784,640
768785,69
769786,72
770788,69
771789,71
772789,73
773790,70
774791,72
775793,71
776794,70
777795,71
778796,72
779797,74
780798,70
781800,70
782801,71
783802,74
784803,70
785804,71
786805,72
787806,71
788808,73
789809,72
790810,71
791811,77
792811,70
793813,69
794814,71
795815,72
796816,71
797817,75
798818,72
799819,73
800821,73
801822,72
802823,73
803824,71
804825,73
805826,73
806827,75
807829,72
808830,69
809831,73
810831,73
811832,74
812834,71
813835,72
814836,73
815836,73
816837,73
817838,70
818839,69
819840,70
820841,72
821842,70
822843,74
823844,76
824844,75
825845,74
826846,75
827847,73
828848,74
829850,72
830851,72
831852,72
832853,74
833854,73
834855,72
835856,71
836857,77
837857,74
838858,73
839859,74
840860,74
841861,71
842861,71
843863,71
844864,75
845865,71
846866,72
847867,74
848868,73
849869,73
850870,74
851871,75
852872,73
853873,74
854874,78
855875,72
856877,72
857878,72
858878,71
859879,74
860880,72
861881,75
862882,78
863883,75
864884,75
865885,72
866886,77
867886,72
868887,75
869888,74
870890,72
871891,75
872892,72
873893,73
874894,75
875895,76
876896,76
877898,74
878899,76
879900,74
880901,75
881902,72
882903,74
883903,76
884905,73
885906,74
886907,74
887908,77
888910,74
889911,74
890911,74
891911,76
892912,75
893914,75
894914,76
895915,75
896916,75
897917,76
898919,76
899920,74
900921,74
901922,79
902923,78
903924,76
904925,77
905927,80
906928,75
907929,74
908930,73
909931,75
910932,75
911933,73
912934,75
913935,76
914936,76
915936,78
916937,76
917938,78
918939,76
919940,77
920941,74
921943,73
922944,76
923945,76
924946,76
925947,75
926948,77
927949,76
928950,80
929951,75
930952,75
931953,78
932954,75
933955,76
934956,74
935957,77
936958,79
937960,77
938960,74
939961,75
940962,77
941963,77
942964,75
943965,76
944966,77
945967,79
946969,75
947970,1639
948971,654
949972,77
950973,74
951974,77
952975,77
953976,75
954978,79
955979,75
956980,75
957981,80
958982,77
959983,76
960984,78
961985,75
962986,78
963987,76
964988,79
965989,75
966990,76
967991,77
968993,77
969994,78
970994,79
971995,80
972996,77
973997,79
974999,75
976000,76
976998,79
977997,75
978995,76
979994,76
980993,80
981991,77
982990,77
983990,77
984989,77
985988,79
986988,76
987987,79
988985,80
989985,76
990985,77
991985,75
992985,79
993985,76
994986,76
995986,77
996986,79
997986,76
998987,80
999987,77
1000988,78
1001988,78
1002989,77
1003989,76
1004990,79
1005991,77
1006991,84
1007992,76
1008992,81
1009993,78
1010994,78
1011994,78
1012994,79
1013995,81
1014996,76
1015996,77
1016997,79
1017997,88
1018998,79
1019999,77
1021000,79
1022002,82
1023002,77
1024003,79
1025004,80
1026005,81
1027006,80
1028007,78
1029008,78
1030009,85
1031010,79
1032012,79
1033013,77
1034013,78
1035014,79
1036015,80
1037015,78
1038016,80
1039017,81
1040018,79
1041019,79
1042020,81
1043022,77
1044023,76
1045024,77
1046025,77
1047026,77
1048027,79
1049028,85
1050029,78
1051030,80
1052031,78
1053032,79
1054033,84
1055034,80
1056035,80
1057036,80
1058037,81
1059038,79
1060039,77
1061040,82
1062041,80
1063042,83
1064043,81
1065043,81
1066044,80
1067045,80
1068046,77
1069047,81
1070048,81
1071049,82
1072051,82
1073052,80
1074053,79
1075054,80
1076055,82
1077055,82
1078056,82
1079056,81
1080056,83
1081058,80
1082059,80
1083060,81
1084061,79
1085063,78
1086064,82
1087065,83
1088066,81
1089067,80
1090068,82
1091069,81
1092070,80
1093071,77
1094072,80
1095073,82
1096074,79
1097076,82
1098077,82
1099078,83
1100079,82
1101080,80
1102081,86
1103082,83
1104083,82
1105084,80
1106085,80
1107086,82
1108087,81
1109089,82
1110090,80
1111090,82
1112091,79
1113092,79
1114093,84
1115094,83
1116095,87
1117096,82
1118097,80
1119098,81
1120099,82
1121100,81
1122102,79
1123103,82
1124104,82
1125104,83
1126106,79
1127107,83
1128108,84
1129109,81
1130110,82
1131111,86
1132113,83
1133114,81
1134115,82
1135116,83
1136117,81
1137118,80
1138119,81
1139120,80
1140121,81
1141123,84
1142124,82
1143125,86
1144126,81
1145127,83
1146128,84
1147128,83
1148129,84
1149130,83
1150131,81
1151132,84
1152133,83
1153134,83
1154136,84
1155136,86
1156137,85
1157138,86
1158139,82
1159140,81
1160141,87
1161142,83
1162143,84
1163144,83
1164145,86
1165146,84
1166148,81
1167148,83
1168149,82
1169149,82
1170151,84
1171152,81
1172153,83
1173154,83
1174155,84
1175156,82
1176157,84
1177158,82
1178159,82
1179160,86
1180162,81
1181163,82
1182164,84
1183165,82
1184166,85
1185167,83
1186168,82
1187169,87
1188170,85
1189171,85
1190172,84
1191173,87
1192174,85
1193175,83
1194176,88
1195177,84
1196179,85
1197179,85
1198184,52
1199185,85
1200186,85
1201187,83
1202188,87
1203189,88
1204190,85
1205191,86
1206192,86
1207194,83
1208194,83
1209195,84
1210196,85
