0,11
1001,13
2001,10
3002,10
4003,115
5004,9
6005,12
7006,12
8006,16
9007,12
10008,11
11010,10
12011,14
13012,11
14013,8
15014,13
16015,9
17016,10
18017,19
19018,11
20018,10
21019,13
22020,9
23021,11
24022,28
25022,10
26024,62
27025,24
28026,15
29027,10
30027,12
31028,10
32029,105
33030,318
34031,28
35032,8
36033,7
37034,11
38035,11
39035,14
40036,11
41037,9
42038,12
43039,9
44039,9
45039,8
46040,13
47041,11
48042,12
49042,10
50044,13
51044,10
52045,18
53046,10
54047,11
55048,12
56048,9
57048,12
58049,10
59050,27
60051,13
61051,8
62052,13
63053,9
64054,8
65055,11
66055,105
67056,70
68057,10
69058,12
70059,27
71060,9
72061,13
73062,11
74062,7
75063,8
76064,14
77065,10
78066,12
79067,8
80068,21
81069,10
82069,13
83070,10
84071,14
85071,14
86072,10
87074,11
88075,8
89076,9
90076,16
91077,11
92078,8
93079,13
94079,12
95079,9
96080,9
97081,59
98082,190
99083,9
100084,75
101085,9
102086,11
103087,12
104088,16
105089,9
106090,16
107091,10
108091,9
109092,12
110093,13
111094,9
112095,8
113096,9
114096,10
115096,9
116097,15
117098,14
118098,8
119098,9
120099,12
121100,12
122101,34
123102,10
124102,14
125103,10
126104,12
127105,10
128106,8
129107,13
130108,14
131109,12
132110,23
133110,10
134111,9
135115,9
136112,21
137113,15
138114,68
139114,11
140115,51
141116,11
142117,11
143118,8
144119,121
145120,29
146120,43
147121,13
148122,25
149123,10
150124,12
151125,9
152126,10
153127,9
154127,17
155128,10
156128,10
157129,14
158131,7
159131,9
160132,24
161133,9
162133,15
163134,9
164135,10
165136,9
166137,13
167138,9
168138,12
169139,8
170140,11
171141,10
172142,10
173143,10
174144,43
175145,79
176146,31
177147,8
178148,10
179148,9
180149,11
181150,11
182151,13
183152,15
184152,55
185153,91
186154,9
187155,20
188157,8
189157,8
190158,11
191159,10
192160,24
193161,47
194162,9
195162,9
196163,12
197164,11
198165,10
199166,12
200167,8
201168,10
202169,12
203170,9
204171,9
205171,11
206171,12
207172,9
208173,13
209174,11
210176,19
211176,9
212177,8
213178,13
214179,11
215180,7
216181,11
217182,11
218183,17
219184,11
220184,25
221185,9
222186,12
223187,10
224188,25
226032,21
228032,12
230032,16
232032,14
234031,14
236031,12
238034,11
240030,16
242031,13
244032,12
246032,13
248030,12
250031,16
252032,12
254031,15
256030,14
258030,12
260031,12
262031,12
264031,12
266031,12
268030,14
270031,12
272031,12
274029,27
276030,12
278031,12
280030,12
282031,13
284031,12
286031,13
288031,12
290031,17
292030,12
294030,12
296030,13
298030,14
300029,12
302030,13
304030,14
306028,14
308030,15
309378,18
310380,10
311380,9
312381,9
313382,13
314383,11
315384,10
316385,10
317386,10
318386,13
319387,10
320388,10
321389,11
322390,12
323391,11
324393,11
325394,11
326395,8
327396,9
328397,10
329398,20
330399,10
331400,10
332401,8
333402,16
334403,8
335404,16
336404,53
337404,9
338405,10
339405,11
340405,10
341405,12
342406,12
343408,8
344409,14
345410,10
346410,11
347410,9
348411,12
349412,13
350413,10
351414,9
352415,10
353417,14
354418,10
355419,8
356419,11
357420,9
358421,9
359422,12
360423,8
361424,13
362424,9
363425,11
364426,11
365426,9
366427,13
367428,9
368429,12
369429,11
370430,13
371431,9
372432,9
373433,12
374434,8
375434,13
376435,51
377436,11
378437,12
379438,10
380438,38
381439,427
382440,12
383441,9
384442,11
385442,9
386444,11
387445,10
388446,11
389447,9
390448,11
391449,12
392450,8
393451,9
394452,10
395453,12
396454,9
397455,9
398455,11
399456,13
400456,9
401457,17
402458,12
403459,9
404460,10
405461,8
406462,9
407462,12
408463,11
409464,10
410465,10
411466,16
412467,9
413468,19
414468,9
415469,11
416470,12
417471,11
418472,9
419473,12
420474,9
421475,11
422480,9
423477,22
424477,10
425478,9
426479,9
427480,10
428481,14
429481,10
430482,8
431482,11
432482,35
433483,19
434484,13
435485,11
436486,18
437487,18
438487,10
439488,12
440489,10
441490,10
442491,18
443492,9
444493,17
445494,10
446494,9
447495,27
448496,8
449496,18
450497,9
451498,11
452499,54
453500,12
454501,42
455504,79
456503,8
457504,10
458505,12
459505,11
460507,8
461508,18
462509,52
463510,8
464511,12
465512,34
466513,23
467514,11
468515,10
469516,10
470517,12
471518,10
472519,6
473520,11
474521,12
475521,10
476521,10
477522,13
478524,9
479525,10
480526,8
481527,10
482528,11
483529,9
484530,11
485531,10
486531,17
487532,55
488533,10
489533,12
490534,10
491535,10
492536,8
493537,9
494538,7
495539,16
496539,8
497540,11
498541,11
499542,9
500543,13
501544,9
502544,9
503545,8
504546,13
505546,34
506552,58
507548,9
508549,14
509550,14
510552,10
511553,13
512553,10
513554,9
514555,11
515556,11
516558,8
517558,11
518559,12
519560,11
520561,9
521562,10
522563,11
523564,10
524565,9
525566,8
526566,12
527566,12
528567,12
529568,12
530569,23
531570,12
532570,10
533571,10
534572,14
535573,9
536574,13
537575,9
538576,19
539577,11
540578,14
541579,9
542579,13
543579,11
544580,10
545581,19
546582,12
547582,8
548583,13
549584,9
550585,10
551586,10
552586,12
553587,9
554588,12
555589,11
556590,9
557591,11
558592,12
559593,12
560594,14
561595,10
562596,20
563597,9
564597,12
565598,11
566599,13
567600,19
568600,9
569601,18
570602,11
571603,10
572604,10
573604,8
574605,12
575606,7
576607,11
577608,10
578609,12
579610,12
580611,14
581612,15
582613,11
583614,9
584614,11
585615,10
586616,13
587617,9
588618,21
589618,145
590619,108
591619,1189
592619,192
593621,8
594621,29
595622,8
596622,8
597623,15
598624,9
599625,18
600626,9
601627,9
602627,12
603628,8
604629,10
605629,11
606630,11
607631,9
608632,10
609633,12
610634,9
611635,10
612636,10
613637,22
614637,14
615638,10
616639,8
617639,12
618640,19
619641,9
620642,11
621643,11
622644,11
623645,9
624646,13
625647,18
626648,10
627649,11
628650,12
629651,18
630652,9
631653,9
632654,9
633657,9
634656,11
635657,12
636658,136
637659,8
638660,10
639660,8
640661,11
641662,29
642662,11
643664,9
644664,12
645665,10
646667,7
647668,12
648669,8
649669,10
650671,20
651670,11
652672,11
653673,8
654674,11
655674,12
656674,8
657675,18
658677,10
659677,12
660678,10
661678,16
662679,13
663680,11
664681,11
665682,8
666683,13
667684,11
668685,11
669686,9
670686,13
671687,11
672688,17
673689,9
674690,13
675691,8
676692,10
677693,10
678693,11
679693,14
680694,10
681695,8
682696,10
683697,9
684698,10
685699,12
686699,8
687700,12
688701,9
689702,11
690702,9
691703,9
692704,13
693705,41
694706,8
695707,13
696707,12
697708,9
698709,10
699710,13
700711,10
701712,13
702713,10
703714,16
704715,7
705716,10
706716,39
707717,11
708718,9
709719,17
710720,16
711720,10
712721,12
713722,18
714723,8
715724,10
716724,10
717725,11
718726,16
719727,12
720727,12
721728,18
722728,10
723728,11
724729,9
725730,13
726731,12
727732,11
728734,10
729735,14
730735,12
731736,10
732736,11
733739,42
734737,15
735738,11
736739,8
737740,10
738741,32
739742,10
740743,8
741744,17
742745,10
743745,9
744746,12
745747,10
746748,9
747749,15
748750,12
749751,9
750752,9
751753,12
752754,10
753755,11
754756,16
755757,14
756757,12
757758,10
758758,12
759759,16
760759,11
761760,12
762761,13
763762,9
764763,12
765764,10
766765,11
767767,8
768767,11
769768,12
770770,10
771770,10
772773,11
773772,10
774773,12
775774,10
776775,12
777776,10
778777,8
779778,10
780779,9
781779,12
782780,9
783781,10
784782,9
785783,10
786784,13
787784,50
788785,87
789786,9
790787,8
791787,9
792788,10
793789,14
794790,10
795791,9
796792,8
797793,14
798793,12
799794,12
800795,9
801796,14
802797,13
803798,9
804798,9
805801,10
806800,9
807801,12
808802,10
809803,8
810804,9
811805,9
812806,9
813807,8
814807,9
815808,12
816809,9
817810,11
818811,9
819812,10
820813,9
821814,8
822815,10
823816,9
824817,14
825817,8
826818,9
827819,11
828820,8
829821,13
830822,9
831823,11
832823,10
833824,14
834825,12
835826,13
836827,8
837828,9
838829,13
839830,9
840831,11
841832,14
842833,11
843834,11
844835,13
845835,14
846836,10
847837,9
848838,15
849839,13
850840,11
851841,9
852842,11
853843,8
854844,12
855845,9
856845,13
857846,8
858847,13
859847,11
860848,14
861849,9
862850,14
863851,8
864852,11
865853,9
866854,10
867854,12
868855,8
869856,15
870857,10
871858,12
872860,8
873861,10
874862,38
875862,9
876864,7
877864,8
878864,9
879865,10
880865,11
881866,8
882866,13
883867,8
884868,11
885869,9
886871,13
887871,8
888871,1203
889871,208
890872,28
891873,10
892874,12
893874,15
894875,12
895876,11
896877,10
897877,20
898877,13
899878,8
900879,18
901880,12
902881,13
903885,11
904889,15
905893,10
906896,13
907898,9
908901,9
909904,9
910906,11
911909,16
912911,12
913913,9
914916,14
915918,13
916920,10
917922,9
918924,13
919926,9
920928,11
921930,9
922932,13
923933,14
924934,11
925936,9
926938,13
927939,8
928940,16
929942,12
930944,10
931945,9
932946,11
933948,15
934949,19
935951,9
936952,13
937953,10
938955,123
939956,9
940957,20
941958,9
942960,11
943961,8
944961,9
945963,14
946964,8
947965,14
948966,12
949967,10
950969,16
951969,10
952970,9
953970,13
954971,11
955972,13
956973,8
957973,11
958974,10
959975,9
960977,13
961977,13
962978,10
963980,16
964981,9
965981,11
966982,14
967983,14
968984,9
969985,9
970986,14
971987,10
972988,13
973990,12
974991,11
975992,12
976992,12
977993,8
978994,11
979996,13
980997,9
981998,9
982999,11
984000,16
985001,21
986001,8
987002,10
988003,11
989004,13
990005,12
991006,11
992007,12
993008,10
994008,11
995009,15
996010,11
997010,9
998011,11
999011,9
1000012,10
1001013,10
1002014,8
1003015,15
1004016,12
1005017,11
1006018,15
1007018,15
1008019,9
1009020,8
1010021,16
1011022,14
1012023,10
1013024,9
1014025,13
1015025,11
1016026,12
1017027,14
1018028,12
1019029,14
1020031,31
1021036,10
1022032,9
1023032,14
1024032,10
1025034,22
1026034,14
1027035,9
1028035,14
1029036,9
1030037,9
1031038,10
1032039,10
1033040,9
1034040,14
1035041,12
1036042,13
1037043,8
1038044,13
1039044,9
1040046,9
1041046,12
1042047,12
1043048,9
1044049,14
1045050,10
1046050,10
1047051,13
1048052,14
1049056,8
1050054,12
1051054,17
1052054,8
1053055,15
1054056,12
1055057,12
1056058,17
1057059,12
1058060,9
1059061,14
1060062,9
1061063,8
1062064,13
1063065,10
1064066,9
1065066,12
1066067,9
1067068,14
1068069,8
1069070,13
1070071,13
1071071,13
1072072,11
1073073,9
1074074,14
1075075,8
1076076,11
1077077,8
1078078,14
1079079,9
1080079,14
1081080,13
1082081,13
1083082,15
1084083,13
1085084,9
1086084,13
1087085,15
1088086,8
1089087,14
1090087,128
1091088,12
1092089,11
1093090,10
1094092,14
1095092,8
1096093,13
1097094,8
1098099,10
1099095,17
1100095,15
1101096,15
